"employee_id","pos_attitude_ai","freq_use_ai","pos_attitude_ai_label","freq_use_ai_label"
"934622",3,3,"Disagree","Occasionally"
"224375",5,3,"Agree","Occasionally"
"395135",4,2,"Neutral","Rarely"
"560518",4,6,"Neutral","All the time"
"611152",6,6,"Strongly Agree","All the time"
"479862",4,5,"Neutral","Very Often"
"871034",4,5,"Neutral","Very Often"
"716912",7,5,"Completely Agree","Very Often"
"958507",6,2,"Strongly Agree","Rarely"
"807225",5,6,"Agree","All the time"
"765347",7,6,"Completely Agree","All the time"
"387702",5,6,"Agree","All the time"
"651936",3,6,"Disagree","All the time"
"603238",7,5,"Completely Agree","Very Often"
"697784",5,4,"Agree","Fairly Often"
"486362",4,1,"Neutral","Never"
"258446",5,4,"Agree","Fairly Often"
"140094",7,4,"Completely Agree","Fairly Often"
"756312",2,4,"Strongly Disagree","Fairly Often"
"846131",5,2,"Agree","Rarely"
"530296",6,6,"Strongly Agree","All the time"
"554561",6,5,"Strongly Agree","Very Often"
"538230",4,2,"Neutral","Rarely"
"704323",3,1,"Disagree","Never"
"225622",1,1,"Completely Disagree","Never"
"260057",4,3,"Neutral","Occasionally"
"943520",5,5,"Agree","Very Often"
"190913",5,4,"Agree","Fairly Often"
"159931",3,3,"Disagree","Occasionally"
"694053",5,6,"Agree","All the time"
"323706",6,5,"Strongly Agree","Very Often"
"334980",2,2,"Strongly Disagree","Rarely"
"528816",5,5,"Agree","Very Often"
"889321",7,4,"Completely Agree","Fairly Often"
"819332",3,3,"Disagree","Occasionally"
"310108",4,3,"Neutral","Occasionally"
"480259",3,6,"Disagree","All the time"
"218347",3,4,"Disagree","Fairly Often"
"954853",7,6,"Completely Agree","All the time"
"294860",2,3,"Strongly Disagree","Occasionally"
"644165",7,5,"Completely Agree","Very Often"
"228106",4,3,"Neutral","Occasionally"
"313522",4,3,"Neutral","Occasionally"
"577761",5,3,"Agree","Occasionally"
"297337",3,2,"Disagree","Rarely"
"237264",5,3,"Agree","Occasionally"
"557886",4,4,"Neutral","Fairly Often"
"753341",2,3,"Strongly Disagree","Occasionally"
"563162",4,5,"Neutral","Very Often"
"277354",1,1,"Completely Disagree","Never"
"827747",3,6,"Disagree","All the time"
"864147",7,6,"Completely Agree","All the time"
"940527",5,3,"Agree","Occasionally"
"651787",2,4,"Strongly Disagree","Fairly Often"
"823027",4,4,"Neutral","Fairly Often"
"962173",4,2,"Neutral","Rarely"
"388416",6,4,"Strongly Agree","Fairly Often"
"919006",2,1,"Strongly Disagree","Never"
"865010",5,3,"Agree","Occasionally"
"972217",6,4,"Strongly Agree","Fairly Often"
"749982",4,2,"Neutral","Rarely"
"908294",4,2,"Neutral","Rarely"
"755434",3,2,"Disagree","Rarely"
"344457",6,4,"Strongly Agree","Fairly Often"
"719220",7,6,"Completely Agree","All the time"
"718689",6,3,"Strongly Agree","Occasionally"
"175135",5,5,"Agree","Very Often"
"520345",4,4,"Neutral","Fairly Often"
"925592",3,3,"Disagree","Occasionally"
"211080",5,6,"Agree","All the time"
"564652",6,6,"Strongly Agree","All the time"
"646962",5,4,"Agree","Fairly Often"
"479230",6,5,"Strongly Agree","Very Often"
"131839",6,5,"Strongly Agree","Very Often"
"120167",6,6,"Strongly Agree","All the time"
"331029",4,2,"Neutral","Rarely"
"955482",5,3,"Agree","Occasionally"
"519923",3,5,"Disagree","Very Often"
"704962",5,1,"Agree","Never"
"148233",6,1,"Strongly Agree","Never"
"193954",5,4,"Agree","Fairly Often"
"510353",1,1,"Completely Disagree","Never"
"708104",5,6,"Agree","All the time"
"683797",3,1,"Disagree","Never"
"406061",4,3,"Neutral","Occasionally"
"469358",4,2,"Neutral","Rarely"
"496244",7,6,"Completely Agree","All the time"
"548666",4,4,"Neutral","Fairly Often"
"164595",4,5,"Neutral","Very Often"
"769076",4,4,"Neutral","Fairly Often"
"516278",6,2,"Strongly Agree","Rarely"
"131233",2,1,"Strongly Disagree","Never"
"612643",1,1,"Completely Disagree","Never"
"897315",1,2,"Completely Disagree","Rarely"
"195488",5,3,"Agree","Occasionally"
"171267",5,4,"Agree","Fairly Often"
"620135",5,1,"Agree","Never"
"312175",1,2,"Completely Disagree","Rarely"
"952900",7,4,"Completely Agree","Fairly Often"
"214629",5,5,"Agree","Very Often"
"863126",6,5,"Strongly Agree","Very Often"
"140088",6,5,"Strongly Agree","Very Often"
"822586",4,6,"Neutral","All the time"
"373133",4,4,"Neutral","Fairly Often"
"385775",7,5,"Completely Agree","Very Often"
"207113",5,3,"Agree","Occasionally"
"258016",2,2,"Strongly Disagree","Rarely"
"596773",4,2,"Neutral","Rarely"
"877603",7,3,"Completely Agree","Occasionally"
"682401",6,2,"Strongly Agree","Rarely"
"399329",4,6,"Neutral","All the time"
"832493",3,3,"Disagree","Occasionally"
"340534",4,2,"Neutral","Rarely"
"881201",2,1,"Strongly Disagree","Never"
"962355",3,5,"Disagree","Very Often"
"517048",2,1,"Strongly Disagree","Never"
"993454",5,5,"Agree","Very Often"
"409238",3,2,"Disagree","Rarely"
"636521",2,1,"Strongly Disagree","Never"
"899222",5,6,"Agree","All the time"
"776585",4,6,"Neutral","All the time"
"607181",1,2,"Completely Disagree","Rarely"
"451981",6,6,"Strongly Agree","All the time"
"654040",5,2,"Agree","Rarely"
"491094",4,3,"Neutral","Occasionally"
"660920",6,4,"Strongly Agree","Fairly Often"
"112865",5,6,"Agree","All the time"
"584565",5,3,"Agree","Occasionally"
"206031",6,6,"Strongly Agree","All the time"
"434592",3,5,"Disagree","Very Often"
"478128",7,6,"Completely Agree","All the time"
"418263",5,5,"Agree","Very Often"
"540617",6,6,"Strongly Agree","All the time"
"183840",2,4,"Strongly Disagree","Fairly Often"
"873945",4,3,"Neutral","Occasionally"
"847011",3,6,"Disagree","All the time"
"697738",3,2,"Disagree","Rarely"
"799454",2,1,"Strongly Disagree","Never"
"224876",6,5,"Strongly Agree","Very Often"
"669574",5,6,"Agree","All the time"
"132469",3,1,"Disagree","Never"
"122038",7,4,"Completely Agree","Fairly Often"
"907274",4,5,"Neutral","Very Often"
"555394",4,5,"Neutral","Very Often"
"883928",4,4,"Neutral","Fairly Often"
"470192",3,1,"Disagree","Never"
"992067",6,1,"Strongly Agree","Never"
"290693",2,2,"Strongly Disagree","Rarely"
"454096",4,3,"Neutral","Occasionally"
"308162",4,2,"Neutral","Rarely"
"393898",5,3,"Agree","Occasionally"
"104825",5,1,"Agree","Never"
"891318",6,3,"Strongly Agree","Occasionally"
"806850",2,5,"Strongly Disagree","Very Often"
"946903",4,4,"Neutral","Fairly Often"
"378389",4,6,"Neutral","All the time"
"857668",2,2,"Strongly Disagree","Rarely"
"503949",5,4,"Agree","Fairly Often"
"873974",4,6,"Neutral","All the time"
"552787",4,5,"Neutral","Very Often"
"345598",5,6,"Agree","All the time"
"562484",5,2,"Agree","Rarely"
"669854",4,3,"Neutral","Occasionally"
"154537",2,2,"Strongly Disagree","Rarely"
"603178",4,3,"Neutral","Occasionally"
"290978",5,6,"Agree","All the time"
"441579",6,5,"Strongly Agree","Very Often"
"289676",3,3,"Disagree","Occasionally"
"535398",7,6,"Completely Agree","All the time"
"516805",7,4,"Completely Agree","Fairly Often"
"824421",5,6,"Agree","All the time"
"132850",6,4,"Strongly Agree","Fairly Often"
"882007",3,3,"Disagree","Occasionally"
"947997",6,5,"Strongly Agree","Very Often"
"287016",3,2,"Disagree","Rarely"
"522755",7,4,"Completely Agree","Fairly Often"
"301640",3,5,"Disagree","Very Often"
"992553",7,6,"Completely Agree","All the time"
"171015",2,1,"Strongly Disagree","Never"
"119588",4,5,"Neutral","Very Often"
"622345",5,4,"Agree","Fairly Often"
"722998",4,4,"Neutral","Fairly Often"
"913283",2,2,"Strongly Disagree","Rarely"
"690257",1,1,"Completely Disagree","Never"
"341306",1,5,"Completely Disagree","Very Often"
"814525",3,2,"Disagree","Rarely"
"534163",7,4,"Completely Agree","Fairly Often"
"472105",5,6,"Agree","All the time"
"814519",2,2,"Strongly Disagree","Rarely"
"108124",7,5,"Completely Agree","Very Often"
"342775",5,5,"Agree","Very Often"
"484590",7,5,"Completely Agree","Very Often"
"638242",5,4,"Agree","Fairly Often"
"304050",3,3,"Disagree","Occasionally"
"733798",4,5,"Neutral","Very Often"
"822187",3,5,"Disagree","Very Often"
"873086",5,4,"Agree","Fairly Often"
"279296",6,6,"Strongly Agree","All the time"
"876321",5,4,"Agree","Fairly Often"
"167548",4,3,"Neutral","Occasionally"
"404283",1,3,"Completely Disagree","Occasionally"
"723584",2,5,"Strongly Disagree","Very Often"
"742405",3,4,"Disagree","Fairly Often"
"301973",3,2,"Disagree","Rarely"
"855147",4,6,"Neutral","All the time"
"548019",7,6,"Completely Agree","All the time"
"131684",5,6,"Agree","All the time"
"213261",5,6,"Agree","All the time"
"304736",1,1,"Completely Disagree","Never"
"820058",5,5,"Agree","Very Often"
"773095",5,2,"Agree","Rarely"
"815459",2,2,"Strongly Disagree","Rarely"
"620138",3,5,"Disagree","Very Often"
"583363",1,1,"Completely Disagree","Never"
"925296",1,2,"Completely Disagree","Rarely"
"394471",4,6,"Neutral","All the time"
"410770",4,4,"Neutral","Fairly Often"
"935578",3,2,"Disagree","Rarely"
"145628",3,1,"Disagree","Never"
"932922",7,6,"Completely Agree","All the time"
"884615",6,4,"Strongly Agree","Fairly Often"
"934670",1,3,"Completely Disagree","Occasionally"
"610549",3,2,"Disagree","Rarely"
"493878",4,6,"Neutral","All the time"
"972482",3,1,"Disagree","Never"
"209717",1,1,"Completely Disagree","Never"
"723742",5,1,"Agree","Never"
"486412",2,1,"Strongly Disagree","Never"
"586429",3,6,"Disagree","All the time"
"904379",4,3,"Neutral","Occasionally"
"521349",3,1,"Disagree","Never"
"351254",2,3,"Strongly Disagree","Occasionally"
"442859",7,4,"Completely Agree","Fairly Often"
"795348",4,3,"Neutral","Occasionally"
"305630",7,2,"Completely Agree","Rarely"
"350249",4,4,"Neutral","Fairly Often"
"286696",3,2,"Disagree","Rarely"
"881460",3,4,"Disagree","Fairly Often"
"439621",2,1,"Strongly Disagree","Never"
"715372",2,2,"Strongly Disagree","Rarely"
"637704",3,4,"Disagree","Fairly Often"
"275745",3,4,"Disagree","Fairly Often"
"934705",2,3,"Strongly Disagree","Occasionally"
"998943",2,4,"Strongly Disagree","Fairly Often"
"977050",7,4,"Completely Agree","Fairly Often"
"425444",5,5,"Agree","Very Often"
"392320",7,6,"Completely Agree","All the time"
"134015",3,5,"Disagree","Very Often"
"985566",2,2,"Strongly Disagree","Rarely"
"830366",7,6,"Completely Agree","All the time"
"245965",4,2,"Neutral","Rarely"
"768008",1,1,"Completely Disagree","Never"
"321075",4,5,"Neutral","Very Often"
"894494",6,4,"Strongly Agree","Fairly Often"
"300806",4,3,"Neutral","Occasionally"
"549824",4,5,"Neutral","Very Often"
"280701",6,6,"Strongly Agree","All the time"
"826602",4,2,"Neutral","Rarely"
"591553",3,4,"Disagree","Fairly Often"
"848205",5,3,"Agree","Occasionally"
"802563",4,6,"Neutral","All the time"
"818291",4,4,"Neutral","Fairly Often"
"448882",3,4,"Disagree","Fairly Often"
"352606",1,5,"Completely Disagree","Very Often"
"760439",4,6,"Neutral","All the time"
"206896",7,5,"Completely Agree","Very Often"
"645264",4,1,"Neutral","Never"
"854656",3,3,"Disagree","Occasionally"
"921011",5,6,"Agree","All the time"
"455219",6,6,"Strongly Agree","All the time"
"766649",4,6,"Neutral","All the time"
"517698",7,5,"Completely Agree","Very Often"
"216288",3,1,"Disagree","Never"
"161683",5,5,"Agree","Very Often"
"214273",7,4,"Completely Agree","Fairly Often"
"161492",3,1,"Disagree","Never"
"894208",4,2,"Neutral","Rarely"
"446591",4,5,"Neutral","Very Often"
"142597",3,1,"Disagree","Never"
"800036",5,4,"Agree","Fairly Often"
"214223",1,3,"Completely Disagree","Occasionally"
"958663",6,6,"Strongly Agree","All the time"
"779887",6,5,"Strongly Agree","Very Often"
"676067",4,1,"Neutral","Never"
"565734",4,1,"Neutral","Never"
"858492",5,5,"Agree","Very Often"
"201807",6,1,"Strongly Agree","Never"
"883841",3,3,"Disagree","Occasionally"
"454778",4,1,"Neutral","Never"
"805194",2,1,"Strongly Disagree","Never"
"399909",4,4,"Neutral","Fairly Often"
"110375",5,5,"Agree","Very Often"
"866229",3,1,"Disagree","Never"
"560661",5,6,"Agree","All the time"
"307401",4,5,"Neutral","Very Often"
"847020",5,4,"Agree","Fairly Often"
"725268",4,3,"Neutral","Occasionally"
"972832",4,6,"Neutral","All the time"
"950544",6,6,"Strongly Agree","All the time"
"675472",2,2,"Strongly Disagree","Rarely"
"962017",6,4,"Strongly Agree","Fairly Often"
"333321",7,3,"Completely Agree","Occasionally"
"121759",7,4,"Completely Agree","Fairly Often"
"129092",6,4,"Strongly Agree","Fairly Often"
"661266",6,6,"Strongly Agree","All the time"
"854440",7,5,"Completely Agree","Very Often"
"669564",4,5,"Neutral","Very Often"
"824546",3,1,"Disagree","Never"
"560222",4,1,"Neutral","Never"
"748814",2,5,"Strongly Disagree","Very Often"
"489509",3,1,"Disagree","Never"
"816431",4,5,"Neutral","Very Often"
"236826",6,6,"Strongly Agree","All the time"
"374963",4,5,"Neutral","Very Often"
"498726",2,2,"Strongly Disagree","Rarely"
"858053",1,3,"Completely Disagree","Occasionally"
"391740",1,1,"Completely Disagree","Never"
"810943",6,4,"Strongly Agree","Fairly Often"
"972411",3,2,"Disagree","Rarely"
"892265",3,1,"Disagree","Never"
"629024",2,1,"Strongly Disagree","Never"
"827375",2,1,"Strongly Disagree","Never"
"698618",3,4,"Disagree","Fairly Often"
"295068",4,5,"Neutral","Very Often"
"550867",2,2,"Strongly Disagree","Rarely"
"704491",6,6,"Strongly Agree","All the time"
"170343",5,6,"Agree","All the time"
"568803",4,6,"Neutral","All the time"
"198219",4,1,"Neutral","Never"
"551398",4,4,"Neutral","Fairly Often"
"895881",4,1,"Neutral","Never"
"331194",5,6,"Agree","All the time"
"961438",4,3,"Neutral","Occasionally"
"485113",3,1,"Disagree","Never"
"595022",5,2,"Agree","Rarely"
"157907",7,3,"Completely Agree","Occasionally"
"255317",3,1,"Disagree","Never"
"597472",3,3,"Disagree","Occasionally"
"465614",4,3,"Neutral","Occasionally"
"345896",2,2,"Strongly Disagree","Rarely"
"301999",2,1,"Strongly Disagree","Never"
"524738",4,1,"Neutral","Never"
"388982",2,4,"Strongly Disagree","Fairly Often"
"778234",3,3,"Disagree","Occasionally"
"530035",6,6,"Strongly Agree","All the time"
"867921",3,4,"Disagree","Fairly Often"
"341268",4,4,"Neutral","Fairly Often"
"577983",5,5,"Agree","Very Often"
"661203",2,2,"Strongly Disagree","Rarely"
"783665",3,5,"Disagree","Very Often"
"119285",4,1,"Neutral","Never"
"933270",4,6,"Neutral","All the time"
"738939",7,3,"Completely Agree","Occasionally"
"293921",4,5,"Neutral","Very Often"
"607526",3,4,"Disagree","Fairly Often"
"479412",4,5,"Neutral","Very Often"
"946071",1,1,"Completely Disagree","Never"
"604127",4,1,"Neutral","Never"
"764888",1,2,"Completely Disagree","Rarely"
"849049",2,3,"Strongly Disagree","Occasionally"
"682550",6,1,"Strongly Agree","Never"
"851332",1,2,"Completely Disagree","Rarely"
"253270",2,3,"Strongly Disagree","Occasionally"
"114905",3,4,"Disagree","Fairly Often"
"482931",5,3,"Agree","Occasionally"
"402556",3,3,"Disagree","Occasionally"
"147345",2,1,"Strongly Disagree","Never"
"463531",2,3,"Strongly Disagree","Occasionally"
"409102",6,6,"Strongly Agree","All the time"
"247437",2,3,"Strongly Disagree","Occasionally"
"213594",3,3,"Disagree","Occasionally"
"271187",4,3,"Neutral","Occasionally"
"494205",3,1,"Disagree","Never"
"595789",3,5,"Disagree","Very Often"
"400073",3,3,"Disagree","Occasionally"
"552425",2,4,"Strongly Disagree","Fairly Often"
"560538",3,4,"Disagree","Fairly Often"
"151113",4,1,"Neutral","Never"
"225926",2,4,"Strongly Disagree","Fairly Often"
"166718",4,5,"Neutral","Very Often"
"914435",6,6,"Strongly Agree","All the time"
"245344",3,3,"Disagree","Occasionally"
"511529",4,1,"Neutral","Never"
"541472",3,1,"Disagree","Never"
"965408",4,3,"Neutral","Occasionally"
"793071",4,3,"Neutral","Occasionally"
"340947",3,3,"Disagree","Occasionally"
"604751",3,2,"Disagree","Rarely"
"787967",4,5,"Neutral","Very Often"
"694250",2,3,"Strongly Disagree","Occasionally"
"162924",4,5,"Neutral","Very Often"
"528938",1,3,"Completely Disagree","Occasionally"
"991810",4,6,"Neutral","All the time"
"898936",4,1,"Neutral","Never"
"451405",3,6,"Disagree","All the time"
"425866",6,6,"Strongly Agree","All the time"
"249128",5,5,"Agree","Very Often"
"268913",3,6,"Disagree","All the time"
"376892",5,6,"Agree","All the time"
"492213",4,2,"Neutral","Rarely"
"196221",5,3,"Agree","Occasionally"
"946651",6,3,"Strongly Agree","Occasionally"
"682685",5,2,"Agree","Rarely"
"141237",5,2,"Agree","Rarely"
"290137",4,3,"Neutral","Occasionally"
"349802",2,2,"Strongly Disagree","Rarely"
"514074",2,1,"Strongly Disagree","Never"
"308478",5,5,"Agree","Very Often"
"945953",1,2,"Completely Disagree","Rarely"
"374597",3,3,"Disagree","Occasionally"
"136372",2,2,"Strongly Disagree","Rarely"
"839924",4,4,"Neutral","Fairly Often"
"282697",3,6,"Disagree","All the time"
"960087",5,3,"Agree","Occasionally"
"323717",2,1,"Strongly Disagree","Never"
"838460",5,4,"Agree","Fairly Often"
"559234",7,2,"Completely Agree","Rarely"
"822091",4,3,"Neutral","Occasionally"
"452861",4,5,"Neutral","Very Often"
"960132",2,2,"Strongly Disagree","Rarely"
"134714",3,1,"Disagree","Never"
"181062",3,3,"Disagree","Occasionally"
"647950",3,1,"Disagree","Never"
"784426",2,1,"Strongly Disagree","Never"
"969270",3,1,"Disagree","Never"
"704133",4,6,"Neutral","All the time"
"198760",2,1,"Strongly Disagree","Never"
"529122",4,4,"Neutral","Fairly Often"
"682339",6,4,"Strongly Agree","Fairly Often"
"511918",6,6,"Strongly Agree","All the time"
"611042",3,3,"Disagree","Occasionally"
"738457",2,3,"Strongly Disagree","Occasionally"
"568453",5,4,"Agree","Fairly Often"
"281957",4,6,"Neutral","All the time"
"898940",7,5,"Completely Agree","Very Often"
"498699",4,5,"Neutral","Very Often"
"769324",5,4,"Agree","Fairly Often"
"804642",6,2,"Strongly Agree","Rarely"
"119560",3,1,"Disagree","Never"
"367363",1,1,"Completely Disagree","Never"
"847880",6,5,"Strongly Agree","Very Often"
"117731",3,2,"Disagree","Rarely"
"326361",5,6,"Agree","All the time"
"583129",7,6,"Completely Agree","All the time"
"704649",6,6,"Strongly Agree","All the time"
"466729",7,3,"Completely Agree","Occasionally"
"864165",6,6,"Strongly Agree","All the time"
"428413",2,2,"Strongly Disagree","Rarely"
"889844",4,6,"Neutral","All the time"
"363218",6,5,"Strongly Agree","Very Often"
"386870",5,4,"Agree","Fairly Often"
"908825",5,5,"Agree","Very Often"
"925474",7,3,"Completely Agree","Occasionally"
"925646",6,5,"Strongly Agree","Very Often"
"122707",3,2,"Disagree","Rarely"
"244915",6,5,"Strongly Agree","Very Often"
"269696",5,3,"Agree","Occasionally"
"655086",3,4,"Disagree","Fairly Often"
"307977",4,2,"Neutral","Rarely"
"839449",6,5,"Strongly Agree","Very Often"
"281898",6,4,"Strongly Agree","Fairly Often"
"860508",4,6,"Neutral","All the time"
"352208",3,2,"Disagree","Rarely"
"400569",5,5,"Agree","Very Often"
"758049",5,4,"Agree","Fairly Often"
"206229",3,5,"Disagree","Very Often"
"582302",5,6,"Agree","All the time"
"969161",4,2,"Neutral","Rarely"
"176601",4,5,"Neutral","Very Often"
"757579",5,5,"Agree","Very Often"
"694580",3,2,"Disagree","Rarely"
"607340",6,5,"Strongly Agree","Very Often"
"979099",3,5,"Disagree","Very Often"
"257935",4,4,"Neutral","Fairly Often"
"924720",6,6,"Strongly Agree","All the time"
"912877",4,1,"Neutral","Never"
"751111",2,1,"Strongly Disagree","Never"
"422681",2,2,"Strongly Disagree","Rarely"
"540433",3,5,"Disagree","Very Often"
"725267",4,5,"Neutral","Very Often"
"385206",6,5,"Strongly Agree","Very Often"
"720520",1,1,"Completely Disagree","Never"
"286304",7,6,"Completely Agree","All the time"
"896918",4,1,"Neutral","Never"
"742841",6,5,"Strongly Agree","Very Often"
"812817",2,4,"Strongly Disagree","Fairly Often"
"345010",2,1,"Strongly Disagree","Never"
"768516",4,5,"Neutral","Very Often"
"496280",5,3,"Agree","Occasionally"
"138441",3,2,"Disagree","Rarely"
"907252",4,2,"Neutral","Rarely"
"224210",2,5,"Strongly Disagree","Very Often"
