"employee_id","tech_anx","beh_intent_ai","freq_use_ai","tech_anx_label","beh_intent_ai_label","freq_use_ai_label"
"545096",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"451753",3,5,5,"Disagree","Agree","Very Often"
"528965",3,3,4,"Disagree","Disagree","Fairly Often"
"512817",4,3,4,"Neutral","Disagree","Fairly Often"
"461394",4,3,4,"Neutral","Disagree","Fairly Often"
"828670",2,5,5,"Strongly Disagree","Agree","Very Often"
"907720",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"869862",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"761291",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"373446",3,2,1,"Disagree","Strongly Disagree","Never"
"504054",3,2,1,"Disagree","Strongly Disagree","Never"
"539651",4,2,2,"Neutral","Strongly Disagree","Rarely"
"749360",4,4,3,"Neutral","Neutral","Occasionally"
"434081",3,6,5,"Disagree","Strongly Agree","Very Often"
"730376",3,7,5,"Disagree","Completely Agree","Very Often"
"463644",4,4,2,"Neutral","Neutral","Rarely"
"493700",1,5,5,"Completely Disagree","Agree","Very Often"
"470927",6,4,4,"Strongly Agree","Neutral","Fairly Often"
"681750",1,5,4,"Completely Disagree","Agree","Fairly Often"
"186401",2,4,1,"Strongly Disagree","Neutral","Never"
"938035",4,4,5,"Neutral","Neutral","Very Often"
"874852",3,5,4,"Disagree","Agree","Fairly Often"
"147475",3,5,4,"Disagree","Agree","Fairly Often"
"495117",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"124512",6,2,1,"Strongly Agree","Strongly Disagree","Never"
"286845",4,4,4,"Neutral","Neutral","Fairly Often"
"718868",3,5,4,"Disagree","Agree","Fairly Often"
"771068",2,5,6,"Strongly Disagree","Agree","All the time"
"209627",4,6,4,"Neutral","Strongly Agree","Fairly Often"
"152230",3,6,5,"Disagree","Strongly Agree","Very Often"
"176593",1,2,3,"Completely Disagree","Strongly Disagree","Occasionally"
"807983",3,5,4,"Disagree","Agree","Fairly Often"
"624651",3,2,1,"Disagree","Strongly Disagree","Never"
"181387",3,5,4,"Disagree","Agree","Fairly Often"
"831006",2,3,3,"Strongly Disagree","Disagree","Occasionally"
"467333",3,5,3,"Disagree","Agree","Occasionally"
"282759",3,7,5,"Disagree","Completely Agree","Very Often"
"547581",4,4,4,"Neutral","Neutral","Fairly Often"
"572337",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"562190",3,3,4,"Disagree","Disagree","Fairly Often"
"467633",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"259699",4,2,3,"Neutral","Strongly Disagree","Occasionally"
"306098",5,3,1,"Agree","Disagree","Never"
"188196",4,2,1,"Neutral","Strongly Disagree","Never"
"472711",3,5,5,"Disagree","Agree","Very Often"
"236345",4,3,3,"Neutral","Disagree","Occasionally"
"872522",3,5,4,"Disagree","Agree","Fairly Often"
"590277",3,1,1,"Disagree","Completely Disagree","Never"
"307159",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"963863",4,5,5,"Neutral","Agree","Very Often"
"454772",3,5,1,"Disagree","Agree","Never"
"532474",4,4,4,"Neutral","Neutral","Fairly Often"
"712142",3,3,3,"Disagree","Disagree","Occasionally"
"792920",3,6,5,"Disagree","Strongly Agree","Very Often"
"167447",3,2,1,"Disagree","Strongly Disagree","Never"
"483988",3,4,4,"Disagree","Neutral","Fairly Often"
"456187",4,4,3,"Neutral","Neutral","Occasionally"
"411697",7,2,4,"Completely Agree","Strongly Disagree","Fairly Often"
"454757",3,7,5,"Disagree","Completely Agree","Very Often"
"256886",2,5,5,"Strongly Disagree","Agree","Very Often"
"412451",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"297373",3,6,2,"Disagree","Strongly Agree","Rarely"
"369726",3,7,6,"Disagree","Completely Agree","All the time"
"868550",4,2,2,"Neutral","Strongly Disagree","Rarely"
"650713",3,5,5,"Disagree","Agree","Very Often"
"130766",5,4,4,"Agree","Neutral","Fairly Often"
"505831",1,5,5,"Completely Disagree","Agree","Very Often"
"414628",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"481376",3,5,5,"Disagree","Agree","Very Often"
"734828",3,4,5,"Disagree","Neutral","Very Often"
"958258",4,4,5,"Neutral","Neutral","Very Often"
"904690",3,3,3,"Disagree","Disagree","Occasionally"
"867227",2,4,2,"Strongly Disagree","Neutral","Rarely"
"895934",4,5,2,"Neutral","Agree","Rarely"
"505522",2,5,5,"Strongly Disagree","Agree","Very Often"
"218552",3,2,1,"Disagree","Strongly Disagree","Never"
"309124",3,4,5,"Disagree","Neutral","Very Often"
"614490",4,2,3,"Neutral","Strongly Disagree","Occasionally"
"705151",3,1,2,"Disagree","Completely Disagree","Rarely"
"152080",1,5,5,"Completely Disagree","Agree","Very Often"
"133991",3,5,3,"Disagree","Agree","Occasionally"
"891338",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"690370",2,2,1,"Strongly Disagree","Strongly Disagree","Never"
"945017",3,5,4,"Disagree","Agree","Fairly Often"
"897875",4,6,5,"Neutral","Strongly Agree","Very Often"
"159849",4,1,1,"Neutral","Completely Disagree","Never"
"731341",3,5,5,"Disagree","Agree","Very Often"
"333236",3,5,4,"Disagree","Agree","Fairly Often"
"305334",3,4,3,"Disagree","Neutral","Occasionally"
"259928",3,2,2,"Disagree","Strongly Disagree","Rarely"
"235748",3,5,5,"Disagree","Agree","Very Often"
"383495",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"307772",7,1,2,"Completely Agree","Completely Disagree","Rarely"
"966184",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"328225",2,6,1,"Strongly Disagree","Strongly Agree","Never"
"122442",1,4,3,"Completely Disagree","Neutral","Occasionally"
"189051",3,3,1,"Disagree","Disagree","Never"
"606588",4,1,3,"Neutral","Completely Disagree","Occasionally"
"606849",7,1,4,"Completely Agree","Completely Disagree","Fairly Often"
"477800",4,4,3,"Neutral","Neutral","Occasionally"
"926897",1,6,3,"Completely Disagree","Strongly Agree","Occasionally"
"192909",3,5,4,"Disagree","Agree","Fairly Often"
"280861",3,5,5,"Disagree","Agree","Very Often"
"843709",3,5,5,"Disagree","Agree","Very Often"
"901437",2,4,1,"Strongly Disagree","Neutral","Never"
"404759",5,1,2,"Agree","Completely Disagree","Rarely"
"116315",3,5,3,"Disagree","Agree","Occasionally"
"384289",3,4,3,"Disagree","Neutral","Occasionally"
"441025",3,1,3,"Disagree","Completely Disagree","Occasionally"
"127149",7,1,1,"Completely Agree","Completely Disagree","Never"
"781230",3,3,4,"Disagree","Disagree","Fairly Often"
"808563",2,5,2,"Strongly Disagree","Agree","Rarely"
"188499",4,4,3,"Neutral","Neutral","Occasionally"
"762914",3,5,5,"Disagree","Agree","Very Often"
"703832",3,1,1,"Disagree","Completely Disagree","Never"
"970902",4,5,4,"Neutral","Agree","Fairly Often"
"384806",4,4,4,"Neutral","Neutral","Fairly Often"
"166980",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"174308",3,4,4,"Disagree","Neutral","Fairly Often"
"411796",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"942546",5,4,2,"Agree","Neutral","Rarely"
"944354",3,5,4,"Disagree","Agree","Fairly Often"
"876172",3,3,1,"Disagree","Disagree","Never"
"878574",3,5,4,"Disagree","Agree","Fairly Often"
"496651",3,3,5,"Disagree","Disagree","Very Often"
"539558",1,4,5,"Completely Disagree","Neutral","Very Often"
"134846",3,5,4,"Disagree","Agree","Fairly Often"
"426246",3,5,4,"Disagree","Agree","Fairly Often"
"477785",6,2,4,"Strongly Agree","Strongly Disagree","Fairly Often"
"328568",3,4,5,"Disagree","Neutral","Very Often"
"580528",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"406312",4,5,5,"Neutral","Agree","Very Often"
"365151",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"173903",3,2,1,"Disagree","Strongly Disagree","Never"
"751258",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"995317",3,5,4,"Disagree","Agree","Fairly Often"
"760998",3,5,5,"Disagree","Agree","Very Often"
"107870",1,4,5,"Completely Disagree","Neutral","Very Often"
"989607",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"328148",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"587001",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"390136",4,3,4,"Neutral","Disagree","Fairly Often"
"428731",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"184653",3,7,5,"Disagree","Completely Agree","Very Often"
"985177",3,7,5,"Disagree","Completely Agree","Very Often"
"117927",3,7,5,"Disagree","Completely Agree","Very Often"
"328512",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"852080",3,4,1,"Disagree","Neutral","Never"
"878157",1,6,6,"Completely Disagree","Strongly Agree","All the time"
"185511",3,5,5,"Disagree","Agree","Very Often"
"383359",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"775834",3,5,5,"Disagree","Agree","Very Often"
"963135",3,4,5,"Disagree","Neutral","Very Often"
"157641",4,3,4,"Neutral","Disagree","Fairly Often"
"287937",4,1,2,"Neutral","Completely Disagree","Rarely"
"158241",3,6,5,"Disagree","Strongly Agree","Very Often"
"172557",3,5,3,"Disagree","Agree","Occasionally"
"649460",3,5,3,"Disagree","Agree","Occasionally"
"133896",3,3,1,"Disagree","Disagree","Never"
"171192",4,1,1,"Neutral","Completely Disagree","Never"
"783649",3,5,4,"Disagree","Agree","Fairly Often"
"648800",3,5,3,"Disagree","Agree","Occasionally"
"181603",3,6,5,"Disagree","Strongly Agree","Very Often"
"920451",1,3,4,"Completely Disagree","Disagree","Fairly Often"
"643315",3,5,5,"Disagree","Agree","Very Often"
"604739",4,5,4,"Neutral","Agree","Fairly Often"
"293074",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"967932",6,3,2,"Strongly Agree","Disagree","Rarely"
"280689",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"231994",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"999348",4,4,3,"Neutral","Neutral","Occasionally"
"991520",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"628908",3,5,4,"Disagree","Agree","Fairly Often"
"717618",4,5,4,"Neutral","Agree","Fairly Often"
"712451",3,5,2,"Disagree","Agree","Rarely"
"885290",2,3,3,"Strongly Disagree","Disagree","Occasionally"
"744701",3,5,2,"Disagree","Agree","Rarely"
"847853",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"470850",3,2,2,"Disagree","Strongly Disagree","Rarely"
"850349",4,6,4,"Neutral","Strongly Agree","Fairly Often"
"546968",6,5,4,"Strongly Agree","Agree","Fairly Often"
"909388",3,4,2,"Disagree","Neutral","Rarely"
"428647",3,6,5,"Disagree","Strongly Agree","Very Often"
"659300",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"356118",4,4,2,"Neutral","Neutral","Rarely"
"656871",4,5,5,"Neutral","Agree","Very Often"
"924136",3,1,2,"Disagree","Completely Disagree","Rarely"
"937029",3,5,5,"Disagree","Agree","Very Often"
"674526",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"173021",2,4,2,"Strongly Disagree","Neutral","Rarely"
"137064",2,4,1,"Strongly Disagree","Neutral","Never"
"628242",1,5,6,"Completely Disagree","Agree","All the time"
"552353",3,5,4,"Disagree","Agree","Fairly Often"
"529824",3,7,5,"Disagree","Completely Agree","Very Often"
"560559",3,5,4,"Disagree","Agree","Fairly Often"
"531005",3,7,6,"Disagree","Completely Agree","All the time"
"353714",2,1,4,"Strongly Disagree","Completely Disagree","Fairly Often"
"127741",3,4,3,"Disagree","Neutral","Occasionally"
"897628",6,1,4,"Strongly Agree","Completely Disagree","Fairly Often"
"723639",3,5,4,"Disagree","Agree","Fairly Often"
"228029",3,4,3,"Disagree","Neutral","Occasionally"
"546708",4,2,2,"Neutral","Strongly Disagree","Rarely"
"696298",4,5,5,"Neutral","Agree","Very Often"
"724659",3,5,1,"Disagree","Agree","Never"
"867859",1,3,1,"Completely Disagree","Disagree","Never"
"514632",6,3,1,"Strongly Agree","Disagree","Never"
"727853",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"629800",1,4,3,"Completely Disagree","Neutral","Occasionally"
"280474",1,6,6,"Completely Disagree","Strongly Agree","All the time"
"332781",3,3,4,"Disagree","Disagree","Fairly Often"
"699851",1,6,6,"Completely Disagree","Strongly Agree","All the time"
"482696",3,5,2,"Disagree","Agree","Rarely"
"553323",6,4,3,"Strongly Agree","Neutral","Occasionally"
"308252",1,5,5,"Completely Disagree","Agree","Very Often"
"238067",3,3,2,"Disagree","Disagree","Rarely"
"220743",3,5,3,"Disagree","Agree","Occasionally"
"390081",7,3,3,"Completely Agree","Disagree","Occasionally"
"716079",4,3,5,"Neutral","Disagree","Very Often"
"706780",3,4,4,"Disagree","Neutral","Fairly Often"
"648699",3,6,5,"Disagree","Strongly Agree","Very Often"
"185996",3,5,4,"Disagree","Agree","Fairly Often"
"426779",4,4,3,"Neutral","Neutral","Occasionally"
"843262",1,3,2,"Completely Disagree","Disagree","Rarely"
"912126",3,7,6,"Disagree","Completely Agree","All the time"
"756713",7,4,4,"Completely Agree","Neutral","Fairly Often"
"319478",7,1,1,"Completely Agree","Completely Disagree","Never"
"514762",3,4,4,"Disagree","Neutral","Fairly Often"
"695623",4,3,4,"Neutral","Disagree","Fairly Often"
"631249",3,5,4,"Disagree","Agree","Fairly Often"
"786945",3,4,3,"Disagree","Neutral","Occasionally"
"332285",3,4,4,"Disagree","Neutral","Fairly Often"
"421227",3,6,6,"Disagree","Strongly Agree","All the time"
"433289",1,2,1,"Completely Disagree","Strongly Disagree","Never"
"991990",3,4,5,"Disagree","Neutral","Very Often"
"533556",1,5,4,"Completely Disagree","Agree","Fairly Often"
"685685",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"560503",3,5,5,"Disagree","Agree","Very Often"
"693623",2,4,2,"Strongly Disagree","Neutral","Rarely"
"777868",3,4,5,"Disagree","Neutral","Very Often"
"531773",3,2,2,"Disagree","Strongly Disagree","Rarely"
"966471",4,3,3,"Neutral","Disagree","Occasionally"
"917860",1,5,5,"Completely Disagree","Agree","Very Often"
"936713",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"790071",3,4,4,"Disagree","Neutral","Fairly Often"
"996238",2,6,6,"Strongly Disagree","Strongly Agree","All the time"
"805376",3,5,5,"Disagree","Agree","Very Often"
"385143",3,3,2,"Disagree","Disagree","Rarely"
"886937",4,4,3,"Neutral","Neutral","Occasionally"
"485180",4,1,1,"Neutral","Completely Disagree","Never"
"986127",4,1,1,"Neutral","Completely Disagree","Never"
"963169",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"623134",3,4,2,"Disagree","Neutral","Rarely"
"559452",2,3,4,"Strongly Disagree","Disagree","Fairly Often"
"890018",1,7,6,"Completely Disagree","Completely Agree","All the time"
"484392",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"521234",3,5,5,"Disagree","Agree","Very Often"
"788942",3,5,4,"Disagree","Agree","Fairly Often"
"143811",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"935415",4,5,5,"Neutral","Agree","Very Often"
"534050",3,5,5,"Disagree","Agree","Very Often"
"453402",2,5,5,"Strongly Disagree","Agree","Very Often"
"304580",6,4,2,"Strongly Agree","Neutral","Rarely"
"885299",4,2,3,"Neutral","Strongly Disagree","Occasionally"
"888992",3,7,5,"Disagree","Completely Agree","Very Often"
"548170",4,5,4,"Neutral","Agree","Fairly Often"
"507310",4,3,5,"Neutral","Disagree","Very Often"
"650526",3,5,5,"Disagree","Agree","Very Often"
"769998",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"214053",5,1,1,"Agree","Completely Disagree","Never"
"493598",3,1,1,"Disagree","Completely Disagree","Never"
"607204",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"492294",4,5,4,"Neutral","Agree","Fairly Often"
"778304",3,5,4,"Disagree","Agree","Fairly Often"
"332979",4,2,1,"Neutral","Strongly Disagree","Never"
"457887",1,4,3,"Completely Disagree","Neutral","Occasionally"
"240089",7,1,1,"Completely Agree","Completely Disagree","Never"
"740686",3,5,4,"Disagree","Agree","Fairly Often"
"938739",7,1,1,"Completely Agree","Completely Disagree","Never"
"274134",4,2,2,"Neutral","Strongly Disagree","Rarely"
"459668",2,3,5,"Strongly Disagree","Disagree","Very Often"
"119442",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"144846",3,5,4,"Disagree","Agree","Fairly Often"
"826073",3,5,5,"Disagree","Agree","Very Often"
"424616",3,3,1,"Disagree","Disagree","Never"
"676850",2,5,5,"Strongly Disagree","Agree","Very Often"
"454171",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"138829",3,3,5,"Disagree","Disagree","Very Often"
"156571",2,5,6,"Strongly Disagree","Agree","All the time"
"552771",5,2,4,"Agree","Strongly Disagree","Fairly Often"
"697775",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"235000",2,5,5,"Strongly Disagree","Agree","Very Often"
"758679",2,3,3,"Strongly Disagree","Disagree","Occasionally"
"229947",3,4,4,"Disagree","Neutral","Fairly Often"
"974000",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"405897",3,3,1,"Disagree","Disagree","Never"
"381064",1,7,4,"Completely Disagree","Completely Agree","Fairly Often"
"569815",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"939473",1,5,2,"Completely Disagree","Agree","Rarely"
"812287",2,4,5,"Strongly Disagree","Neutral","Very Often"
"724839",1,5,5,"Completely Disagree","Agree","Very Often"
"175634",3,7,5,"Disagree","Completely Agree","Very Often"
"575342",3,5,5,"Disagree","Agree","Very Often"
"564303",5,1,1,"Agree","Completely Disagree","Never"
"578134",3,5,5,"Disagree","Agree","Very Often"
"357278",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"104991",2,6,6,"Strongly Disagree","Strongly Agree","All the time"
"660116",4,5,3,"Neutral","Agree","Occasionally"
"760349",1,6,3,"Completely Disagree","Strongly Agree","Occasionally"
"840569",3,7,6,"Disagree","Completely Agree","All the time"
"738216",4,1,1,"Neutral","Completely Disagree","Never"
"533398",2,7,4,"Strongly Disagree","Completely Agree","Fairly Often"
"558719",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"109003",4,1,1,"Neutral","Completely Disagree","Never"
"529558",3,5,5,"Disagree","Agree","Very Often"
"825629",4,5,4,"Neutral","Agree","Fairly Often"
"492756",4,1,1,"Neutral","Completely Disagree","Never"
"104782",3,5,4,"Disagree","Agree","Fairly Often"
"182426",3,1,1,"Disagree","Completely Disagree","Never"
"114581",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"546958",3,4,3,"Disagree","Neutral","Occasionally"
"573568",3,7,6,"Disagree","Completely Agree","All the time"
"204258",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"857402",3,5,3,"Disagree","Agree","Occasionally"
"547301",4,3,1,"Neutral","Disagree","Never"
"449700",4,4,4,"Neutral","Neutral","Fairly Often"
"433693",1,7,4,"Completely Disagree","Completely Agree","Fairly Often"
"845187",3,1,1,"Disagree","Completely Disagree","Never"
"197171",4,1,1,"Neutral","Completely Disagree","Never"
"129642",3,5,2,"Disagree","Agree","Rarely"
"220736",3,1,1,"Disagree","Completely Disagree","Never"
"613476",1,5,5,"Completely Disagree","Agree","Very Often"
"987665",2,2,2,"Strongly Disagree","Strongly Disagree","Rarely"
"255664",3,4,3,"Disagree","Neutral","Occasionally"
"237257",4,7,6,"Neutral","Completely Agree","All the time"
"913530",3,5,4,"Disagree","Agree","Fairly Often"
"242747",2,7,4,"Strongly Disagree","Completely Agree","Fairly Often"
"449047",3,5,4,"Disagree","Agree","Fairly Often"
"816882",4,2,5,"Neutral","Strongly Disagree","Very Often"
"778313",4,5,5,"Neutral","Agree","Very Often"
"376149",3,4,4,"Disagree","Neutral","Fairly Often"
"459197",6,5,5,"Strongly Agree","Agree","Very Often"
"829558",1,5,5,"Completely Disagree","Agree","Very Often"
"834242",3,5,4,"Disagree","Agree","Fairly Often"
"402066",3,3,2,"Disagree","Disagree","Rarely"
"988725",3,4,3,"Disagree","Neutral","Occasionally"
"623453",3,5,3,"Disagree","Agree","Occasionally"
"256699",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"236065",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"512061",3,1,3,"Disagree","Completely Disagree","Occasionally"
"141646",3,1,1,"Disagree","Completely Disagree","Never"
